#Locus	Allele	country_of_birth	Frequency	Count
HLA-A	A*74	Slovakia	0	0
HLA-A	A*80	Slovakia	0	0
HLA-A	A*01	Somalia	0.073810850984764	17
HLA-A	A*02	Somalia	0.277822720000497	65
HLA-A	A*03	Somalia	0.047008547008547	11
HLA-A	A*11	Somalia	0.0127118644067797	3
HLA-A	A*23	Somalia	0.0588235294117647	14
HLA-A	A*24	Somalia	0.0338270901580971	8
HLA-A	A*25	Somalia	0.00420168067226891	1
HLA-A	A*26	Somalia	0.0168067226890756	4
HLA-A	A*29	Somalia	0.0294829796325309	7
HLA-A	A*30	Somalia	0.0801910507792861	19
HLA-A	A*31	Somalia	0	0
HLA-A	A*32	Somalia	0.0210084033613445	5
HLA-A	A*33	Somalia	0.0168067226890756	4
HLA-A	A*34	Somalia	0.00420168067226891	1
HLA-A	A*36	Somalia	0.00420168067226891	1
HLA-A	A*40	Somalia	0	0
HLA-A	A*43	Somalia	0	0
HLA-A	A*66	Somalia	0	0
HLA-A	A*68	Somalia	0.0966386554621849	23
HLA-A	A*69	Somalia	0	0
HLA-A	A*74	Somalia	0.0168067226890756	4
HLA-A	A*80	Somalia	0	0
HLA-A	A*01	South Africa	0.148036304937439	400
HLA-A	A*02	South Africa	0.233424436583746	627
HLA-A	A*03	South Africa	0.126291376650842	342
HLA-A	A*11	South Africa	0.0654585798816568	177
HLA-A	A*23	South Africa	0.0265682656826568	72
HLA-A	A*24	South Africa	0.0862831308514481	231
HLA-A	A*25	South Africa	0.014105419450631	38
HLA-A	A*26	South Africa	0.0297619047619048	80
HLA-A	A*29	South Africa	0.0413589364844904	112
HLA-A	A*30	South Africa	0.0317452184861583	86
HLA-A	A*31	South Africa	0.0278529248888328	75
HLA-A	A*32	South Africa	0.0310192023633678	84
HLA-A	A*33	South Africa	0.0225092250922509	61
HLA-A	A*34	South Africa	0.0040590405904059	11
HLA-A	A*36	South Africa	0.000738552437223043	2
HLA-A	A*40	South Africa	0	0
HLA-A	A*43	South Africa	0	0
HLA-A	A*66	South Africa	0.00553505535055351	15
HLA-A	A*68	South Africa	0.0550063499157887	149
HLA-A	A*69	South Africa	0.0040590405904059	11
HLA-A	A*74	South Africa	0.003690036900369	10
HLA-A	A*80	South Africa	0	0
HLA-A	A*01	Spain	0.103103365958462	73
HLA-A	A*02	Spain	0.251042090694456	174
HLA-A	A*03	Spain	0.112982414259569	80
HLA-A	A*11	Spain	0.0661971830985915	47
HLA-A	A*23	Spain	0.0267605633802817	19
HLA-A	A*24	Spain	0.0744783319573277	52
HLA-A	A*25	Spain	0.0114285714285714	8
HLA-A	A*26	Spain	0.0331412103746398	23
HLA-A	A*29	Spain	0.104515795336993	74
HLA-A	A*30	Spain	0.0464788732394366	33
HLA-A	A*31	Spain	0.0169014084507042	12
HLA-A	A*32	Spain	0.0394366197183099	28
HLA-A	A*33	Spain	0.0267605633802817	19
HLA-A	A*34	Spain	0	0
HLA-A	A*36	Spain	0.00140845070422535	1
HLA-A	A*40	Spain	0	0
HLA-A	A*43	Spain	0	0
HLA-A	A*66	Spain	0.00704225352112676	5
HLA-A	A*68	Spain	0.028169014084507	20
HLA-A	A*69	Spain	0.0028169014084507	2
HLA-A	A*74	Spain	0.00140845070422535	1
HLA-A	A*80	Spain	0	0
HLA-A	A*01	Sri Lanka	0.11760752688172	175
HLA-A	A*02	Sri Lanka	0.0919314585139544	135
HLA-A	A*03	Sri Lanka	0.0755735492577598	112
HLA-A	A*11	Sri Lanka	0.114309311146458	166
HLA-A	A*23	Sri Lanka	0.00672043010752688	10
HLA-A	A*24	Sri Lanka	0.169755303179716	245
HLA-A	A*25	Sri Lanka	0.00269179004037685	4
HLA-A	A*26	Sri Lanka	0.0373134328358209	55
HLA-A	A*29	Sri Lanka	0.00807176187577892	12
HLA-A	A*30	Sri Lanka	0.0147849462365592	22
HLA-A	A*31	Sri Lanka	0.023643949930459	34
HLA-A	A*32	Sri Lanka	0.022911051212938	34
HLA-A	A*33	Sri Lanka	0.133915650009407	199
HLA-A	A*34	Sri Lanka	0.000672043010752688	1
HLA-A	A*36	Sri Lanka	0	0
HLA-A	A*40	Sri Lanka	0	0
HLA-A	A*43	Sri Lanka	0	0
HLA-A	A*66	Sri Lanka	0.000672043010752688	1
HLA-A	A*68	Sri Lanka	0.0431239638240831	64
HLA-A	A*69	Sri Lanka	0.000672043010752688	1
HLA-A	A*74	Sri Lanka	0.000672043010752688	1
HLA-A	A*80	Sri Lanka	0	0
HLA-A	A*01	Sudan	0.11965811965812	28
HLA-A	A*02	Sudan	0.260011981188893	60
HLA-A	A*03	Sudan	0.0616443536797519	14
HLA-A	A*11	Sudan	0.0299145299145299	7
HLA-A	A*23	Sudan	0.047008547008547	11
HLA-A	A*24	Sudan	0.0598290598290598	14
HLA-A	A*25	Sudan	0.00427350427350427	1
HLA-A	A*26	Sudan	0.00431034482758621	1
HLA-A	A*29	Sudan	0.0384615384615384	9
HLA-A	A*30	Sudan	0.107353374594754	25
HLA-A	A*31	Sudan	0.0344090775125257	8
HLA-A	A*32	Sudan	0.0256410256410256	6
HLA-A	A*33	Sudan	0.0427350427350428	10
HLA-A	A*34	Sudan	0.00431034482758621	1
HLA-A	A*36	Sudan	0	0
HLA-A	A*40	Sudan	0	0
HLA-A	A*43	Sudan	0	0
HLA-A	A*66	Sudan	0.0128205128205128	3
HLA-A	A*68	Sudan	0.0599764220453875	14
HLA-A	A*69	Sudan	0.00427350427350427	1
HLA-A	A*74	Sudan	0.00427350427350427	1
HLA-A	A*80	Sudan	0	0
HLA-A	A*01	Sweden	0.151162790697674	65
HLA-A	A*02	Sweden	0.342580287929125	144
HLA-A	A*03	Sweden	0.16046511627907	69
HLA-A	A*11	Sweden	0.0330188679245283	14
HLA-A	A*23	Sweden	0.0116279069767442	5
HLA-A	A*24	Sweden	0.0837209302325582	36
HLA-A	A*25	Sweden	0.0186915887850467	8
HLA-A	A*26	Sweden	0.0232558139534884	10
HLA-A	A*29	Sweden	0.0209302325581395	9
HLA-A	A*30	Sweden	0.0186046511627907	8
HLA-A	A*31	Sweden	0.0255813953488372	11
HLA-A	A*32	Sweden	0.027906976744186	12
HLA-A	A*33	Sweden	0	0
HLA-A	A*34	Sweden	0	0
HLA-A	A*36	Sweden	0	0
HLA-A	A*40	Sweden	0	0
HLA-A	A*43	Sweden	0	0
HLA-A	A*66	Sweden	0.00232558139534884	1
HLA-A	A*68	Sweden	0.0511953923060204	22
HLA-A	A*69	Sweden	0.00232558139534884	1
HLA-A	A*74	Sweden	0	0
HLA-A	A*80	Sweden	0	0
HLA-A	A*01	Switzerland	0.126436781609195	44
HLA-A	A*02	Switzerland	0.29679802955665	100
HLA-A	A*03	Switzerland	0.156052753969836	54
HLA-A	A*11	Switzerland	0.0523255813953488	18
HLA-A	A*23	Switzerland	0.014367816091954	5
HLA-A	A*24	Switzerland	0.0660919540229885	23
HLA-A	A*25	Switzerland	0.0144508670520231	5
HLA-A	A*26	Switzerland	0.046242774566474	16
HLA-A	A*29	Switzerland	0.0431034482758621	15
HLA-A	A*30	Switzerland	0.0316091954022988	11
HLA-A	A*31	Switzerland	0.028735632183908	10
HLA-A	A*32	Switzerland	0.0344827586206897	12
HLA-A	A*33	Switzerland	0.0114942528735632	4
HLA-A	A*34	Switzerland	0.0028735632183908	1
HLA-A	A*36	Switzerland	0	0
HLA-A	A*40	Switzerland	0	0
HLA-A	A*43	Switzerland	0	0
HLA-A	A*66	Switzerland	0.00862068965517241	3
HLA-A	A*68	Switzerland	0.0258620689655172	9
HLA-A	A*69	Switzerland	0.00289017341040462	1
HLA-A	A*74	Switzerland	0	0
HLA-A	A*80	Switzerland	0	0
HLA-A	A*01	Syria	0.0645161290322581	4
HLA-A	A*02	Syria	0.2	12
HLA-A	A*03	Syria	0.0483870967741935	3
HLA-A	A*11	Syria	0.0645161290322581	4
HLA-A	A*23	Syria	0.0806451612903226	5
HLA-A	A*24	Syria	0.0483870967741936	3
HLA-A	A*25	Syria	0	0
HLA-A	A*26	Syria	0.0344827586206897	2
HLA-A	A*29	Syria	0.0655913978494623	4
HLA-A	A*30	Syria	0.129032258064516	8
HLA-A	A*31	Syria	0	0
HLA-A	A*32	Syria	0.0645161290322581	4
HLA-A	A*33	Syria	0.0645161290322581	4
HLA-A	A*34	Syria	0	0
HLA-A	A*36	Syria	0.0161290322580645	1
HLA-A	A*40	Syria	0	0
HLA-A	A*43	Syria	0	0
HLA-A	A*66	Syria	0	0
HLA-A	A*68	Syria	0.0161290322580645	1
HLA-A	A*69	Syria	0	0
HLA-A	A*74	Syria	0	0
HLA-A	A*80	Syria	0	0
HLA-A	A*01	Tanzania	0.146919431279621	124
HLA-A	A*02	Tanzania	0.161629988985135	135
HLA-A	A*03	Tanzania	0.0922322737150654	78
HLA-A	A*11	Tanzania	0.104745018574805	88
HLA-A	A*23	Tanzania	0.0224586288416076	19
HLA-A	A*24	Tanzania	0.112212927372364	93
HLA-A	A*25	Tanzania	0.00236406619385343	2
HLA-A	A*26	Tanzania	0.0319905213270142	27
HLA-A	A*29	Tanzania	0.0272260687432265	23
HLA-A	A*30	Tanzania	0.0248423022195333	21
HLA-A	A*31	Tanzania	0.0214285714285714	18
HLA-A	A*32	Tanzania	0.0460992907801418	39
HLA-A	A*33	Tanzania	0.0520094562647754	44
HLA-A	A*34	Tanzania	0.00118203309692671	1
HLA-A	A*36	Tanzania	0.00236406619385343	2
HLA-A	A*40	Tanzania	0	0
HLA-A	A*43	Tanzania	0	0
HLA-A	A*66	Tanzania	0.00236406619385343	2
HLA-A	A*68	Tanzania	0.0675103357870323	57
HLA-A	A*69	Tanzania	0	0
HLA-A	A*74	Tanzania	0.00355170134337221	3
HLA-A	A*80	Tanzania	0.00118203309692671	1
HLA-A	A*01	Thailand	0.0480769230769231	10
HLA-A	A*02	Thailand	0.13709651998487	27
HLA-A	A*03	Thailand	0.0192307692307692	4
HLA-A	A*11	Thailand	0.206585081585082	41
HLA-A	A*23	Thailand	0.00961538461538462	2
HLA-A	A*24	Thailand	0.156985871271585	31
HLA-A	A*25	Thailand	0	0
HLA-A	A*26	Thailand	0.00480769230769231	1
HLA-A	A*29	Thailand	0.00961538461538462	2
HLA-A	A*30	Thailand	0.0288461538461538	6
HLA-A	A*31	Thailand	0.00970873786407767	2
HLA-A	A*32	Thailand	0.00961538461538462	2
HLA-A	A*33	Thailand	0.125	26
HLA-A	A*34	Thailand	0.00480769230769231	1
HLA-A	A*36	Thailand	0	0
HLA-A	A*40	Thailand	0	0
HLA-A	A*43	Thailand	0	0
HLA-A	A*66	Thailand	0	0
HLA-A	A*68	Thailand	0.00961538461538462	2
HLA-A	A*69	Thailand	0	0
HLA-A	A*74	Thailand	0	0
HLA-A	A*80	Thailand	0	0
HLA-A	A*01	The Guianas	0.0793413173652695	53
HLA-A	A*02	The Guianas	0.149024240675276	99
HLA-A	A*03	The Guianas	0.0898293503083922	60
HLA-A	A*11	The Guianas	0.0622645286933731	41
HLA-A	A*23	The Guianas	0.0538922155688623	36
HLA-A	A*24	The Guianas	0.0596145495532951	39
HLA-A	A*25	The Guianas	0.003003003003003	2
HLA-A	A*26	The Guianas	0.0104790419161677	7
HLA-A	A*29	The Guianas	0.0254491017964072	17
HLA-A	A*30	The Guianas	0.091605944737032	61
HLA-A	A*31	The Guianas	0.00600600600600601	4
HLA-A	A*32	The Guianas	0.0164670658682635	11
HLA-A	A*33	The Guianas	0.100524176871482	67
HLA-A	A*34	The Guianas	0.0164670658682635	11
HLA-A	A*36	The Guianas	0.021021021021021	14
HLA-A	A*40	The Guianas	0	0
HLA-A	A*43	The Guianas	0	0
HLA-A	A*66	The Guianas	0.0164670658682635	11
HLA-A	A*68	The Guianas	0.0839402276528025	56
HLA-A	A*69	The Guianas	0.00149700598802395	1
HLA-A	A*74	The Guianas	0.0404191616766467	27
HLA-A	A*80	The Guianas	0.00449101796407186	3
HLA-A	A*01	Turkey	0.0911602209944751	33
HLA-A	A*02	Turkey	0.239883947035403	86
HLA-A	A*03	Turkey	0.0946942806876756	34
HLA-A	A*11	Turkey	0.074585635359116	27
HLA-A	A*23	Turkey	0.0331491712707182	12
HLA-A	A*24	Turkey	0.135593220338983	48
HLA-A	A*25	Turkey	0.0139664804469274	5
HLA-A	A*26	Turkey	0.0527777777777778	19
HLA-A	A*29	Turkey	0.0138121546961326	5
HLA-A	A*30	Turkey	0.0386740331491713	14
HLA-A	A*31	Turkey	0.0167597765363129	6
HLA-A	A*32	Turkey	0.0552486187845304	20
HLA-A	A*33	Turkey	0.0221608348680172	8
HLA-A	A*34	Turkey	0	0
HLA-A	A*36	Turkey	0	0
HLA-A	A*40	Turkey	0	0
HLA-A	A*43	Turkey	0	0
HLA-A	A*66	Turkey	0.00276243093922652	1
HLA-A	A*68	Turkey	0.0360650705954574	13
HLA-A	A*69	Turkey	0.0110497237569061	4
HLA-A	A*74	Turkey	0	0
HLA-A	A*80	Turkey	0	0
HLA-A	A*01	Uganda	0.128477905073649	157
HLA-A	A*02	Uganda	0.149503889670091	181
HLA-A	A*03	Uganda	0.0830430327868853	101
HLA-A	A*11	Uganda	0.0908955426094025	110
HLA-A	A*23	Uganda	0.0229132569558101	28
HLA-A	A*24	Uganda	0.0834149407410395	100
HLA-A	A*25	Uganda	0.00245499181669394	3
HLA-A	A*26	Uganda	0.041871921182266	51
HLA-A	A*29	Uganda	0.0295446566019391	36
HLA-A	A*30	Uganda	0.0573153390035148	70
HLA-A	A*31	Uganda	0.024654901369627	30
HLA-A	A*32	Uganda	0.0319148936170213	39
HLA-A	A*33	Uganda	0.0630114566284779	77
HLA-A	A*34	Uganda	0.00245499181669394	3
HLA-A	A*36	Uganda	0.00490998363338789	6
HLA-A	A*40	Uganda	0	0
HLA-A	A*43	Uganda	0	0
HLA-A	A*66	Uganda	0.0106382978723404	13
HLA-A	A*68	Uganda	0.0754611004060747	92
HLA-A	A*69	Uganda	0	0
HLA-A	A*74	Uganda	0.0155993431855501	19
HLA-A	A*80	Uganda	0	0
HLA-A	A*01	Ukraine	0.0967741935483871	12
HLA-A	A*02	Ukraine	0.253701745108408	31
HLA-A	A*03	Ukraine	0.161290322580645	20
HLA-A	A*11	Ukraine	0.0564516129032258	7
HLA-A	A*23	Ukraine	0.00806451612903226	1
HLA-A	A*24	Ukraine	0.0689655172413793	8
HLA-A	A*25	Ukraine	0.0887096774193548	11
HLA-A	A*26	Ukraine	0.0491803278688525	6
HLA-A	A*29	Ukraine	0.0323902696985722	4
HLA-A	A*30	Ukraine	0.0161290322580645	2
HLA-A	A*31	Ukraine	0.0161290322580645	2
HLA-A	A*32	Ukraine	0.0403225806451613	5
HLA-A	A*33	Ukraine	0.0161290322580645	2
HLA-A	A*34	Ukraine	0	0
HLA-A	A*36	Ukraine	0	0
HLA-A	A*40	Ukraine	0	0
HLA-A	A*43	Ukraine	0	0
HLA-A	A*66	Ukraine	0	0
HLA-A	A*68	Ukraine	0.0403225806451613	5
HLA-A	A*69	Ukraine	0	0
HLA-A	A*74	Ukraine	0	0
HLA-A	A*80	Ukraine	0	0
HLA-A	A*01	United Kingdom	0.18649885583524	163
HLA-A	A*02	United Kingdom	0.284525218788315	247
HLA-A	A*03	United Kingdom	0.14187643020595	124
HLA-A	A*11	United Kingdom	0.0720823798627002	63
HLA-A	A*23	United Kingdom	0.0183066361556064	16
HLA-A	A*24	United Kingdom	0.0580046403712297	50
HLA-A	A*25	United Kingdom	0.0172413793103448	15
HLA-A	A*26	United Kingdom	0.021889400921659	19
HLA-A	A*29	United Kingdom	0.034324942791762	30
HLA-A	A*30	United Kingdom	0.017162471395881	15
HLA-A	A*31	United Kingdom	0.0263761467889908	23
HLA-A	A*32	United Kingdom	0.0355504587155963	31
HLA-A	A*33	United Kingdom	0.0125858123569794	11
HLA-A	A*34	United Kingdom	0	0
HLA-A	A*36	United Kingdom	0.0022883295194508	2
HLA-A	A*40	United Kingdom	0	0
HLA-A	A*43	United Kingdom	0	0
HLA-A	A*66	United Kingdom	0.0034324942791762	3
HLA-A	A*68	United Kingdom	0.0411899313501144	36
HLA-A	A*69	United Kingdom	0.0011441647597254	1
HLA-A	A*74	United Kingdom	0.0034324942791762	3
HLA-A	A*80	United Kingdom	0	0
HLA-A	A*01	USA	0.165943600867679	459
HLA-A	A*02	USA	0.261500841866107	717
HLA-A	A*03	USA	0.131592232654904	364
HLA-A	A*11	USA	0.0621833974897496	172
HLA-A	A*23	USA	0.0249097472924188	69
HLA-A	A*24	USA	0.0779513641086684	213
HLA-A	A*25	USA	0.0192168237853517	53
HLA-A	A*26	USA	0.0413901407601414	114
HLA-A	A*29	USA	0.0379226420333974	105
HLA-A	A*30	USA	0.0263610943010372	73
HLA-A	A*31	USA	0.0212996389891697	59
HLA-A	A*32	USA	0.0350686912509038	97
HLA-A	A*33	USA	0.0191335740072202	53
HLA-A	A*34	USA	0.00072202166064982	2
HLA-A	A*36	USA	0.00036101083032491	1
HLA-A	A*40	USA	0	0
HLA-A	A*43	USA	0	0
HLA-A	A*66	USA	0.00577617328519856	16
HLA-A	A*68	USA	0.0357658959537572	99
HLA-A	A*69	USA	0.00289017341040462	8
HLA-A	A*74	USA	0.00072202166064982	2
HLA-A	A*80	USA	0.00072202166064982	2
HLA-A	A*01	Venezuela	0.134920634920635	17
HLA-A	A*02	Venezuela	0.233742959549411	29
HLA-A	A*03	Venezuela	0.0887096774193548	11
HLA-A	A*11	Venezuela	0.0317460317460317	4
HLA-A	A*23	Venezuela	0.0238095238095238	3
HLA-A	A*24	Venezuela	0.0793650793650794	10
HLA-A	A*25	Venezuela	0.032258064516129	4
HLA-A	A*26	Venezuela	0.0483870967741936	6
HLA-A	A*29	Venezuela	0.0555555555555556	7
HLA-A	A*30	Venezuela	0.0317460317460318	4
HLA-A	A*31	Venezuela	0.0476190476190476	6
HLA-A	A*32	Venezuela	0.0317460317460317	4
HLA-A	A*33	Venezuela	0.0238095238095238	3
HLA-A	A*34	Venezuela	0.00793650793650794	1
HLA-A	A*36	Venezuela	0.00793650793650794	1
HLA-A	A*40	Venezuela	0	0
HLA-A	A*43	Venezuela	0	0
HLA-A	A*66	Venezuela	0.00793650793650794	1
HLA-A	A*68	Venezuela	0.0634920634920635	8
HLA-A	A*69	Venezuela	0.00793650793650794	1
HLA-A	A*74	Venezuela	0.00793650793650794	1
HLA-A	A*80	Venezuela	0	0
HLA-A	A*01	Vietnam	0.027027027027027	4
HLA-A	A*02	Vietnam	0.0793200378743046	11
HLA-A	A*03	Vietnam	0.0135135135135135	2
HLA-A	A*11	Vietnam	0.245336886181957	35
HLA-A	A*23	Vietnam	0	0
HLA-A	A*24	Vietnam	0.166103603603603	24
HLA-A	A*25	Vietnam	0	0
HLA-A	A*26	Vietnam	0.0136986301369863	2
HLA-A	A*29	Vietnam	0.0285714285714286	4
HLA-A	A*30	Vietnam	0.00675675675675676	1
HLA-A	A*31	Vietnam	0.0205479452054795	3
HLA-A	A*32	Vietnam	0.00675675675675676	1
HLA-A	A*33	Vietnam	0.114864864864865	17
HLA-A	A*34	Vietnam	0.00675675675675676	1
HLA-A	A*36	Vietnam	0	0
HLA-A	A*40	Vietnam	0	0
HLA-A	A*43	Vietnam	0.00675675675675676	1
HLA-A	A*66	Vietnam	0	0
HLA-A	A*68	Vietnam	0	0
HLA-A	A*69	Vietnam	0	0
HLA-A	A*74	Vietnam	0	0
HLA-A	A*80	Vietnam	0	0
HLA-A	A*01	Wales	0.197710375588171	8498
HLA-A	A*02	Wales	0.28038992463247	11849
HLA-A	A*03	Wales	0.137265828662451	5900
HLA-A	A*11	Wales	0.0602325581395349	2590
HLA-A	A*23	Wales	0.0127061556329849	547
HLA-A	A*24	Wales	0.0711123611568224	3038
HLA-A	A*25	Wales	0.017127614769058	732
HLA-A	A*26	Wales	0.0194246123840233	832
HLA-A	A*29	Wales	0.0427958627594963	1842
HLA-A	A*30	Wales	0.0207907506627147	895
HLA-A	A*31	Wales	0.0304277080427708	1309
HLA-A	A*32	Wales	0.0340893247199888	1467
HLA-A	A*33	Wales	0.00566813786309311	244
HLA-A	A*34	Wales	0.00139373038140608	60
HLA-A	A*36	Wales	9.2910898448388e-05	4
HLA-A	A*40	Wales	0	0
HLA-A	A*43	Wales	0	0
HLA-A	A*66	Wales	0.00241568335965809	104
HLA-A	A*68	Wales	0.0387601552404455	1667
HLA-A	A*69	Wales	0.000278758595056681	12
HLA-A	A*74	Wales	0.000905923344947735	39
HLA-A	A*80	Wales	0.000139366347672582	6
HLA-A	A*01	Yemen	0.179245283018868	38
HLA-A	A*02	Yemen	0.25131761442441	52
HLA-A	A*03	Yemen	0.0952380952380952	20
HLA-A	A*11	Yemen	0.0571428571428571	12
HLA-A	A*23	Yemen	0.00943396226415094	2
HLA-A	A*24	Yemen	0.0904312668463612	19
HLA-A	A*25	Yemen	0.00471698113207547	1
HLA-A	A*26	Yemen	0.0143323657474601	3
HLA-A	A*29	Yemen	0.0235849056603774	5
HLA-A	A*30	Yemen	0.0330188679245283	7
HLA-A	A*31	Yemen	0.0144230769230769	3
HLA-A	A*32	Yemen	0.00471698113207547	1
HLA-A	A*33	Yemen	0.0518867924528302	11
HLA-A	A*34	Yemen	0	0
HLA-A	A*36	Yemen	0	0
HLA-A	A*40	Yemen	0	0
HLA-A	A*43	Yemen	0	0
HLA-A	A*66	Yemen	0	0
HLA-A	A*68	Yemen	0.0616801437556155	13
HLA-A	A*69	Yemen	0.00471698113207547	1
HLA-A	A*74	Yemen	0	0
HLA-A	A*80	Yemen	0	0
HLA-A	A*01	Zambia	0.146341463414634	72
HLA-A	A*02	Zambia	0.21296481407437	104
HLA-A	A*03	Zambia	0.135245901639344	66
HLA-A	A*11	Zambia	0.0408163265306122	20
HLA-A	A*23	Zambia	0.0589430894308943	29
HLA-A	A*24	Zambia	0.0548780487804878	27
HLA-A	A*25	Zambia	0.00612244897959184	3
HLA-A	A*26	Zambia	0.0122448979591837	6
HLA-A	A*29	Zambia	0.0387672142027543	19
HLA-A	A*30	Zambia	0.0670731707317073	33
HLA-A	A*31	Zambia	0.0284552845528456	14
HLA-A	A*32	Zambia	0.024390243902439	12
HLA-A	A*33	Zambia	0.0345528455284553	17
HLA-A	A*34	Zambia	0.00203252032520325	1
HLA-A	A*36	Zambia	0.0142276422764228	7
HLA-A	A*40	Zambia	0	0
HLA-A	A*43	Zambia	0	0
HLA-A	A*66	Zambia	0.0101626016260163	5
HLA-A	A*68	Zambia	0.0630081300813008	31
HLA-A	A*69	Zambia	0.0040650406504065	2
HLA-A	A*74	Zambia	0.0223577235772358	11
HLA-A	A*80	Zambia	0.00203252032520325	1
HLA-A	A*01	Zimbabwe	0.134358288770054	201
HLA-A	A*02	Zimbabwe	0.219232112184033	325
HLA-A	A*03	Zimbabwe	0.0896921017402945	134
HLA-A	A*11	Zimbabwe	0.0407754010695187	61
HLA-A	A*23	Zimbabwe	0.0574866310160428	86
HLA-A	A*24	Zimbabwe	0.0540946357630271	80
HLA-A	A*25	Zimbabwe	0.0120805369127517	18
HLA-A	A*26	Zimbabwe	0.0168010752688172	25
HLA-A	A*29	Zimbabwe	0.0481927710843373	72
HLA-A	A*30	Zimbabwe	0.111785135696979	167
HLA-A	A*31	Zimbabwe	0.0187416331994645	28
HLA-A	A*32	Zimbabwe	0.0234270414993307	35
HLA-A	A*33	Zimbabwe	0.018716577540107	28
HLA-A	A*34	Zimbabwe	0.0106951871657754	16
HLA-A	A*36	Zimbabwe	0.0167112299465241	25
HLA-A	A*40	Zimbabwe	0	0
HLA-A	A*43	Zimbabwe	0	0
HLA-A	A*66	Zimbabwe	0.0220588235294118	33
HLA-A	A*68	Zimbabwe	0.0521981763702312	78
HLA-A	A*69	Zimbabwe	0	0
HLA-A	A*74	Zimbabwe	0.0227576974564926	34
HLA-A	A*80	Zimbabwe	0.000668449197860963	1
HLA-B	B*07	Afghanistan	0.0267857142857143	6
HLA-B	B*08	Afghanistan	0.0401785714285714	9
HLA-B	B*13	Afghanistan	0.0315315315315315	7
HLA-B	B*14	Afghanistan	0	0
HLA-B	B*15	Afghanistan	0.0315382141643609	7
HLA-B	B*18	Afghanistan	0.0495093307593308	11
HLA-B	B*27	Afghanistan	0.0133928571428571	3
HLA-B	B*35	Afghanistan	0.0949370010723222	21
HLA-B	B*37	Afghanistan	0.0135135135135135	3
HLA-B	B*38	Afghanistan	0.0357142857142857	8
HLA-B	B*39	Afghanistan	0	0
HLA-B	B*40	Afghanistan	0.0774857426233573	17
HLA-B	B*41	Afghanistan	0.0267857142857143	6
HLA-B	B*42	Afghanistan	0	0
HLA-B	B*44	Afghanistan	0.0625	14
HLA-B	B*45	Afghanistan	0	0
HLA-B	B*46	Afghanistan	0	0
HLA-B	B*47	Afghanistan	0	0
HLA-B	B*48	Afghanistan	0.00892857142857143	2
HLA-B	B*49	Afghanistan	0.00446428571428571	1
HLA-B	B*50	Afghanistan	0.0357142857142857	8
HLA-B	B*51	Afghanistan	0.0600600600600601	13
HLA-B	B*52	Afghanistan	0.0803571428571429	18
HLA-B	B*53	Afghanistan	0.0136363636363636	3
HLA-B	B*54	Afghanistan	0.0133928571428571	3
HLA-B	B*55	Afghanistan	0.0227272727272727	5
HLA-B	B*56	Afghanistan	0.00446428571428571	1
HLA-B	B*57	Afghanistan	0.0267857142857143	6
HLA-B	B*58	Afghanistan	0.0446428571428571	10
HLA-B	B*59	Afghanistan	0	0
HLA-B	B*67	Afghanistan	0	0
HLA-B	B*70	Afghanistan	0	0
HLA-B	B*73	Afghanistan	0	0
HLA-B	B*78	Afghanistan	0	0
HLA-B	B*81	Afghanistan	0	0
HLA-B	B*82	Afghanistan	0	0
HLA-B	B*07	Algeria	0.0494505494505495	9
HLA-B	B*08	Algeria	0.0561797752808989	10
HLA-B	B*13	Algeria	0.0494505494505495	9
HLA-B	B*14	Algeria	0.0550061050061051	10
HLA-B	B*15	Algeria	0.0275946275946276	5
HLA-B	B*18	Algeria	0.0666666666666667	12
HLA-B	B*27	Algeria	0.021978021978022	4
HLA-B	B*35	Algeria	0.0280998694791798	5
HLA-B	B*37	Algeria	0.010989010989011	2
HLA-B	B*38	Algeria	0.0164835164835165	3
HLA-B	B*39	Algeria	0.010989010989011	2
HLA-B	B*40	Algeria	0.0165445665445666	3
HLA-B	B*41	Algeria	0.0384615384615385	7
HLA-B	B*42	Algeria	0	0
HLA-B	B*44	Algeria	0.087912087912088	16
HLA-B	B*45	Algeria	0.0274725274725275	5
HLA-B	B*46	Algeria	0	0
HLA-B	B*47	Algeria	0	0
HLA-B	B*48	Algeria	0	0
HLA-B	B*49	Algeria	0.0714285714285714	13
HLA-B	B*50	Algeria	0.043956043956044	8
HLA-B	B*51	Algeria	0.0722222222222222	13
HLA-B	B*52	Algeria	0.0166666666666667	3
HLA-B	B*53	Algeria	0.043956043956044	8
HLA-B	B*54	Algeria	0	0
HLA-B	B*55	Algeria	0.010989010989011	2
HLA-B	B*56	Algeria	0	0
HLA-B	B*57	Algeria	0.032967032967033	6
HLA-B	B*58	Algeria	0.0384615384615385	7
HLA-B	B*59	Algeria	0	0
HLA-B	B*67	Algeria	0	0
HLA-B	B*70	Algeria	0	0
HLA-B	B*73	Algeria	0	0
HLA-B	B*78	Algeria	0.0111111111111111	2
HLA-B	B*81	Algeria	0	0
HLA-B	B*82	Algeria	0	0
HLA-B	B*07	Angola	0.0982142857142857	11
HLA-B	B*08	Angola	0.037037037037037	4
HLA-B	B*13	Angola	0	0
HLA-B	B*14	Angola	0.0535714285714286	6
HLA-B	B*15	Angola	0.135227272727273	15
HLA-B	B*18	Angola	0.0181818181818182	2
HLA-B	B*27	Angola	0.00892857142857143	1
HLA-B	B*35	Angola	0.0468656343656343	5
HLA-B	B*37	Angola	0	0
